Dataset	ScanNumber	AGC	Micro Scan Count	Ion Injection Time (ms)	Scan Event	Master Index	Elapsed Scan Time (sec)	Charge State	Monoisotopic M/Z	MS2 Isolation Width	FT Analyzer Settings	FT Analyzer Message	FT Resolution	Conversion Parameter B	Conversion Parameter C	Collision Mode	Scan Filter Text	Source Voltage (kV)	Source Current (uA)
534700	6841	Predicted	4	100.000	11	1	0.76	2	909.0226	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 909.52@cid35.00 [240.00-1830.00]	2.50	0.55
534700	6842	On	1	5.387	1	0	0.35	3	661.3593	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	0.55
534700	6843	Predicted	4	77.034	2	1	0.69	4	827.2006	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 827.70@cid35.00 [215.00-2000.00]	2.50	0.55
534700	6844	Predicted	4	100.000	3	1	0.79	3	722.0955	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 722.10@cid35.00 [185.00-2000.00]	2.49	0.52
534700	6845	Predicted	4	100.000	4	1	0.77	4	443.5222	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 443.52@cid35.00 [110.00-1785.00]	2.49	0.52
534700	6846	Predicted	4	100.000	5	1	0.78	3	831.4489	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 831.78@cid35.00 [215.00-2000.00]	2.49	0.51
534700	6847	Predicted	4	100.000	6	1	0.75	3	563.2808	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 563.28@cid35.00 [145.00-1700.00]	2.49	0.51
534700	6848	Predicted	4	100.000	7	1	0.79	4	480.7660	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 480.77@cid35.00 [120.00-1935.00]	2.49	0.51
534700	6849	Predicted	4	100.000	8	1	0.78	3	952.4611	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 952.80@cid35.00 [250.00-2000.00]	2.49	0.51
534700	6850	Predicted	4	100.000	9	1	0.78	3	633.0304	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 633.37@cid35.00 [160.00-1915.00]	2.49	0.51
534700	6851	Predicted	4	100.000	10	1	0.74	2	812.1768	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 812.18@cid35.00 [210.00-1635.00]	2.49	0.52
534700	6852	Predicted	4	100.000	11	1	0.78	3	786.7737	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 786.77@cid35.00 [205.00-2000.00]	2.49	0.52
534700	6853	On	1	7.050	1	0	0.35	3	0	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	0.52
534700	6854	Predicted	4	100.000	2	1	0.70	3	384.5456	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 384.55@cid35.00 [95.00-1165.00]	2.49	0.50
534700	6855	Predicted	4	100.000	3	1	0.76	3	585.3162	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 585.65@cid35.00 [150.00-1770.00]	2.49	0.50
534700	6856	Predicted	4	100.000	4	1	0.79	4	680.1161	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 680.12@cid35.00 [175.00-2000.00]	2.49	0.50
534700	6857	Predicted	4	100.000	5	1	0.69	3	376.2126	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 376.21@cid35.00 [90.00-1140.00]	2.50	0.50
534700	6858	Predicted	4	100.000	6	1	0.79	3	687.3879	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 687.72@cid35.00 [175.00-2000.00]	2.50	0.50
534700	6859	Predicted	4	100.000	7	1	0.76	3	591.0270	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 591.03@cid35.00 [150.00-1785.00]	2.50	0.49
534700	6860	Predicted	4	100.000	8	1	0.78	3	807.1186	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 807.12@cid35.00 [210.00-2000.00]	2.50	0.49
534700	6861	Predicted	4	100.000	9	1	0.73	4	364.4474	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 364.45@cid35.00 [90.00-1470.00]	2.50	0.49
534700	6862	Predicted	4	100.000	10	1	0.79	4	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 716.60@cid35.00 [185.00-2000.00]	2.49	0.52
534700	6863	Predicted	4	100.000	11	1	0.78	3	635.6932	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 635.69@cid35.00 [165.00-1920.00]	2.49	0.52
534700	6864	On	1	5.641	1	0	0.35	3	595.9887	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	0.51
534700	6865	Predicted	4	32.027	2	1	0.52	3	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 661.69@cid35.00 [170.00-2000.00]	2.50	0.51
534700	6866	Predicted	4	52.352	3	1	0.59	3	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 955.84@cid35.00 [250.00-2000.00]	2.50	0.51
534700	6867	Predicted	4	100.000	4	1	0.71	3	427.6004	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 427.60@cid35.00 [105.00-1295.00]	2.50	0.51
534700	6868	Predicted	4	100.000	5	1	0.78	4	936.9434	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 937.19@cid35.00 [245.00-2000.00]	2.50	0.49
534700	6869	Predicted	4	100.000	6	1	0.78	4	475.7683	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 476.02@cid35.00 [120.00-1915.00]	2.50	0.49
534700	6870	Predicted	4	100.000	7	1	0.79	4	742.3738	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 742.37@cid35.00 [190.00-2000.00]	2.49	0.48
534700	6871	Predicted	4	100.000	8	1	0.67	3	307.5182	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 307.52@cid35.00 [70.00-935.00]	2.49	0.48
534700	6872	Predicted	4	100.000	9	1	0.72	2	717.9023	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 718.40@cid35.00 [185.00-1450.00]	2.49	0.48
534700	6873	Predicted	4	100.000	10	1	0.78	3	640.3466	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 640.68@cid35.00 [165.00-1935.00]	2.49	0.49
534700	6874	Predicted	4	100.000	11	1	0.79	4	588.5744	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 588.57@cid35.00 [150.00-2000.00]	2.49	0.49
534700	6875	On	1	5.951	1	0	0.35	3	595.9897	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	0.49
534700	6876	Predicted	4	26.754	2	1	0.47	3	595.9897	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 596.32@cid35.00 [150.00-1800.00]	2.50	0.49
534700	6877	Predicted	4	100.000	3	1	0.79	3	714.0955	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 714.43@cid35.00 [185.00-2000.00]	2.50	0.49
534700	6878	Predicted	4	100.000	4	1	0.78	3	782.4316	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 782.76@cid35.00 [205.00-2000.00]	2.50	0.49
534700	6879	Predicted	4	100.000	5	1	0.78	3	961.1459	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 961.48@cid35.00 [250.00-2000.00]	2.49	0.51
534700	6880	Predicted	4	100.000	6	1	0.78	3	893.1534	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 893.49@cid35.00 [235.00-2000.00]	2.49	0.51
534700	6881	Predicted	4	100.000	7	1	0.78	3	1024.8165	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1024.82@cid35.00 [270.00-2000.00]	2.49	0.49
534700	6882	Predicted	4	100.000	8	1	0.76	4	422.2383	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 422.24@cid35.00 [105.00-1700.00]	2.49	0.49
534700	6883	Predicted	4	100.000	9	1	0.76	3	561.6761	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 561.68@cid35.00 [140.00-1700.00]	2.49	0.49
534700	6884	Predicted	4	100.000	10	1	0.79	3	665.0394	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 665.04@cid35.00 [170.00-2000.00]	2.50	0.48
534700	6885	Predicted	4	100.000	11	1	0.73	3	500.6213	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 500.62@cid35.00 [125.00-1515.00]	2.50	0.48
534700	6886	On	1	5.512	1	0	0.35	3	595.9894	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	0.46
534700	6887	Predicted	4	24.169	2	1	0.48	3	953.1199	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 953.45@cid35.00 [250.00-2000.00]	2.50	0.46
534700	6888	Predicted	4	55.310	3	1	0.61	4	827.2001	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 827.45@cid35.00 [215.00-2000.00]	2.50	0.46
534700	6889	Predicted	4	100.000	4	1	0.78	4	443.5227	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 443.52@cid35.00 [110.00-1785.00]	2.50	0.46
534700	6890	Predicted	4	100.000	5	1	0.75	3	532.3223	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 532.32@cid35.00 [135.00-1610.00]	2.49	0.51
534700	6891	Predicted	4	100.000	6	1	0.79	4	673.1068	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 673.11@cid35.00 [175.00-2000.00]	2.49	0.51
534700	6892	Predicted	4	100.000	7	1	0.79	3	722.0983	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 722.43@cid35.00 [185.00-2000.00]	2.49	0.49
534700	6893	Predicted	4	100.000	8	1	0.79	3	748.0446	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 748.38@cid35.00 [195.00-2000.00]	2.49	0.49
534700	6894	Predicted	4	100.000	9	1	0.78	3	789.0975	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 789.43@cid35.00 [205.00-2000.00]	2.49	0.49
534700	6895	Predicted	4	100.000	10	1	0.67	2	496.3096	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 496.31@cid35.00 [125.00-1005.00]	2.49	0.52
534700	6896	Predicted	4	100.000	11	1	0.78	3	808.7688	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 809.10@cid35.00 [210.00-2000.00]	2.49	0.52
534700	6897	On	1	5.074	1	0	0.35	3	748.0444	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	0.47
534700	6898	Predicted	4	49.250	2	1	0.58	3	808.4345	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 808.43@cid35.00 [210.00-2000.00]	2.50	0.47
534700	6899	Predicted	4	71.637	3	1	0.67	3	932.1420	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 932.48@cid35.00 [245.00-2000.00]	2.50	0.47
534700	6900	Predicted	4	100.000	4	1	0.76	3	585.3153	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 585.65@cid35.00 [150.00-1770.00]	2.50	0.47
534700	6901	Predicted	4	100.000	5	1	0.79	4	680.1179	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 680.37@cid35.00 [175.00-2000.00]	2.49	0.50
534700	6902	Predicted	4	100.000	6	1	0.79	3	753.3749	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 753.71@cid35.00 [195.00-2000.00]	2.49	0.50
534700	6903	Predicted	4	100.000	7	1	0.76	3	591.0275	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 591.36@cid35.00 [150.00-1785.00]	2.50	0.52
534700	6904	Predicted	4	100.000	8	1	0.70	3	384.5464	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 384.55@cid35.00 [95.00-1165.00]	2.50	0.52
534700	6905	Predicted	4	100.000	9	1	0.79	3	755.7042	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 756.04@cid35.00 [195.00-2000.00]	2.50	0.52
534700	6906	Predicted	4	100.000	10	1	0.70	2	629.3958	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 629.40@cid35.00 [160.00-1270.00]	2.49	0.50
534700	6907	Predicted	4	100.000	11	1	0.76	2	909.5241	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 909.52@cid35.00 [240.00-1830.00]	2.49	0.50
534700	6908	On	1	4.536	1	0	0.35	3	748.0435	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	0.46
534700	6909	Predicted	4	46.898	2	1	0.58	5	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 662.36@cid35.00 [170.00-2000.00]	2.50	0.46
534700	6910	Predicted	4	72.607	3	1	0.68	3	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 755.37@cid35.00 [195.00-2000.00]	2.50	0.46
534700	6911	Predicted	4	98.591	4	1	0.77	3	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 955.51@cid35.00 [250.00-2000.00]	2.50	0.46
534700	6912	Predicted	4	78.798	5	1	0.70	3	766.3504	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 767.35@cid35.00 [200.00-2000.00]	2.50	0.53
534700	6913	Predicted	4	100.000	6	1	0.78	4	475.7678	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 476.27@cid35.00 [120.00-1920.00]	2.50	0.53
534700	6914	Predicted	4	100.000	7	1	0.79	3	766.3504	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 766.68@cid35.00 [200.00-2000.00]	2.49	0.50
534700	6915	Predicted	4	100.000	8	1	0.78	3	966.8228	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 967.16@cid35.00 [255.00-2000.00]	2.49	0.50
534700	6916	Predicted	4	100.000	9	1	0.78	3	1056.8280	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 1057.16@cid35.00 [280.00-2000.00]	2.49	0.50
534700	6917	Predicted	4	100.000	10	1	0.79	4	575.2666	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 576.02@cid35.00 [145.00-2000.00]	2.50	0.55
534700	6918	Predicted	4	100.000	11	1	0.78	3	633.3665	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 633.37@cid35.00 [160.00-1915.00]	2.50	0.55
534700	6919	On	1	4.437	1	0	0.35	3	748.0436	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	0.46
534700	6920	Predicted	4	20.620	2	1	0.45	3	595.9896	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 596.32@cid35.00 [150.00-1800.00]	2.50	0.46
534700	6921	Predicted	4	96.927	3	1	0.77	3	758.0360	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 758.71@cid35.00 [195.00-2000.00]	2.50	0.46
534700	6922	Predicted	4	100.000	4	1	0.79	3	714.0931	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 714.09@cid35.00 [185.00-2000.00]	2.49	0.49
534700	6923	Predicted	4	97.725	5	1	0.78	3	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 766.02@cid35.00 [200.00-2000.00]	2.49	0.49
534700	6924	Predicted	4	100.000	6	1	0.79	4	574.7654	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 575.27@cid35.00 [145.00-2000.00]	2.49	0.49
534700	6925	Predicted	4	100.000	7	1	0.72	2	704.4022	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 704.40@cid35.00 [180.00-1420.00]	2.50	0.51
534700	6926	Predicted	4	100.000	8	1	0.69	3	376.2122	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 376.21@cid35.00 [90.00-1140.00]	2.50	0.51
534700	6927	Predicted	4	100.000	9	1	0.71	3	427.6007	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 427.93@cid35.00 [105.00-1295.00]	2.50	0.51
534700	6928	Predicted	4	100.000	10	1	0.78	3	897.1398	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 897.14@cid35.00 [235.00-2000.00]	2.50	0.49
534700	6929	Predicted	4	100.000	11	1	0.79	3	718.0767	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 718.41@cid35.00 [185.00-2000.00]	2.50	0.49
534700	6930	On	1	7.046	1	0	0.35	3	748.0435	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	0.44
534700	6931	Predicted	4	12.526	2	1	0.44	3	748.0435	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 748.38@cid35.00 [195.00-2000.00]	2.50	0.44
534700	6932	Predicted	4	42.854	3	1	0.56	4	672.8568	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 673.36@cid35.00 [175.00-2000.00]	2.50	0.44
534700	6933	Predicted	4	97.904	4	1	0.76	4	443.5225	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 443.52@cid35.00 [110.00-1785.00]	2.50	0.44
534700	6934	Predicted	4	65.084	5	1	0.64	4	827.2013	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 827.45@cid35.00 [215.00-2000.00]	2.50	0.50
534700	6935	Predicted	4	100.000	6	1	0.78	3	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 899.85@cid35.00 [235.00-2000.00]	2.50	0.50
534700	6936	Predicted	4	96.003	7	1	0.76	3	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 953.79@cid35.00 [250.00-2000.00]	2.50	0.53
534700	6937	Predicted	4	100.000	8	1	0.79	3	654.6758	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 655.01@cid35.00 [170.00-1980.00]	2.50	0.53
534700	6938	Predicted	4	100.000	9	1	0.79	3	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 953.12@cid35.00 [250.00-2000.00]	2.50	0.53
534700	6939	Predicted	4	100.000	10	1	0.72	2	730.8895	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 731.39@cid35.00 [190.00-1475.00]	2.49	0.49
534700	6940	Predicted	4	100.000	11	1	0.78	3	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 829.15@cid35.00 [215.00-2000.00]	2.49	0.49
534700	6941	On	1	5.074	1	0	0.35	3	595.9895	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	0.50
534700	6942	Predicted	4	27.252	2	1	0.49	4	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 933.20@cid35.00 [245.00-2000.00]	2.50	0.50
534700	6943	Predicted	4	100.000	3	1	0.76	3	591.0279	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 591.03@cid35.00 [150.00-1785.00]	2.50	0.50
534700	6944	Predicted	4	100.000	4	1	0.71	3	384.5457	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 384.55@cid35.00 [95.00-1165.00]	2.50	0.50
534700	6945	Predicted	4	100.000	5	1	0.76	3	585.3176	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 585.65@cid35.00 [150.00-1770.00]	2.49	0.47
534700	6946	Predicted	4	100.000	6	1	0.79	4	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 680.37@cid35.00 [175.00-2000.00]	2.49	0.47
534700	6947	Predicted	4	100.000	7	1	0.79	4	712.3466	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 712.60@cid35.00 [185.00-2000.00]	2.50	0.50
534700	6948	Predicted	4	100.000	8	1	0.67	3	307.5188	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 307.52@cid35.00 [70.00-935.00]	2.50	0.50
534700	6949	Predicted	4	100.000	9	1	0.78	3	844.1038	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 844.43@cid35.00 [220.00-2000.00]	2.50	0.50
534700	6950	Predicted	4	100.000	10	1	0.78	4	937.4492	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 937.45@cid35.00 [245.00-2000.00]	2.50	0.49
534700	6951	Predicted	4	100.000	11	1	0.75	3	532.6561	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 532.66@cid35.00 [135.00-1610.00]	2.50	0.49
534700	6952	On	1	5.764	1	0	0.35	3	595.9897	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	0.51
534700	6953	Predicted	4	36.946	2	1	0.53	3	823.7770	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 824.45@cid35.00 [215.00-2000.00]	2.50	0.51
534700	6954	Predicted	4	47.367	3	1	0.58	5	661.9631	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 662.36@cid35.00 [170.00-2000.00]	2.50	0.51
534700	6955	Predicted	4	45.535	4	1	0.57	3	823.7770	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 823.78@cid35.00 [215.00-2000.00]	2.50	0.51
534700	6956	Predicted	4	100.000	5	1	0.78	4	475.7682	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 475.77@cid35.00 [120.00-1915.00]	2.50	0.52
534700	6957	Predicted	4	100.000	6	1	0.79	4	716.3468	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 716.35@cid35.00 [185.00-2000.00]	2.50	0.52
534700	6958	Predicted	4	100.000	7	1	0.78	3	968.1680	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 968.17@cid35.00 [255.00-2000.00]	2.50	0.52
534700	6959	Predicted	4	100.000	8	1	0.78	3	896.4861	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 896.49@cid35.00 [235.00-2000.00]	2.49	0.52
534700	6960	Predicted	4	100.000	9	1	0.78	3	633.0304	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 633.03@cid35.00 [160.00-1910.00]	2.49	0.52
534700	6961	Predicted	4	100.000	10	1	0.76	2	916.5051	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 917.01@cid35.00 [240.00-1845.00]	2.49	0.50
534700	6962	Predicted	4	100.000	11	1	0.76	4	421.9893	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 421.99@cid35.00 [105.00-1700.00]	2.49	0.50
534700	6963	On	1	5.526	1	0	0.35	3	823.7755	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	0.50
534700	6964	Predicted	4	20.587	2	1	0.45	3	595.9888	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 596.32@cid35.00 [150.00-1800.00]	2.50	0.51
534700	6965	Predicted	4	100.000	3	1	0.71	3	427.6002	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 427.60@cid35.00 [105.00-1295.00]	2.50	0.51
534700	6966	Predicted	4	100.000	4	1	0.79	3	664.7057	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 665.04@cid35.00 [170.00-2000.00]	2.50	0.51
534700	6967	Predicted	4	100.000	5	1	0.79	3	651.6785	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 652.01@cid35.00 [165.00-1970.00]	2.49	0.51
534700	6968	Predicted	4	100.000	6	1	0.69	3	376.2122	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 376.21@cid35.00 [90.00-1140.00]	2.49	0.51
534700	6969	Predicted	4	100.000	7	1	0.78	3	781.4282	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 781.43@cid35.00 [205.00-2000.00]	2.49	0.51
534700	6970	Predicted	4	100.000	8	1	0.67	2	496.3087	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 496.31@cid35.00 [125.00-1005.00]	2.50	0.51
534700	6971	Predicted	4	100.000	9	1	0.78	3	808.7717	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 808.77@cid35.00 [210.00-2000.00]	2.50	0.51
534700	6972	Predicted	4	100.000	10	1	0.78	3	880.4224	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 880.42@cid35.00 [230.00-2000.00]	2.49	0.47
534700	6973	Predicted	4	100.000	11	1	0.72	2	704.4000	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 704.40@cid35.00 [180.00-1420.00]	2.49	0.47
534700	6974	On	1	6.032	1	0	0.35	3	823.7766	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	0.47
534700	6975	Predicted	4	83.124	2	1	0.72	3	748.0444	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 748.38@cid35.00 [195.00-2000.00]	2.49	0.52
534700	6976	Predicted	4	100.000	3	1	0.77	4	443.5225	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 443.52@cid35.00 [110.00-1785.00]	2.49	0.52
534700	6977	Predicted	4	84.781	4	1	0.72	4	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 827.70@cid35.00 [215.00-2000.00]	2.49	0.52
534700	6978	Predicted	4	98.936	5	1	0.78	4	731.3821	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 731.63@cid35.00 [190.00-2000.00]	2.49	0.46
534700	6979	Predicted	4	100.000	6	1	0.79	4	672.8541	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 673.11@cid35.00 [175.00-2000.00]	2.49	0.46
534700	6980	Predicted	4	100.000	7	1	0.78	3	857.4190	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 857.42@cid35.00 [225.00-2000.00]	2.49	0.52
534700	6981	Predicted	4	100.000	8	1	0.79	3	654.6745	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 654.67@cid35.00 [170.00-1975.00]	2.49	0.52
534700	6982	Predicted	4	100.000	9	1	0.79	3	718.4101	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 718.41@cid35.00 [185.00-2000.00]	2.49	0.52
534700	6983	Predicted	4	100.000	10	1	0.76	3	561.6779	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 561.68@cid35.00 [140.00-1700.00]	2.50	0.49
534700	6984	Predicted	4	100.000	11	1	0.78	3	918.1712	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 918.84@cid35.00 [240.00-2000.00]	2.50	0.49
534700	6985	On	1	6.547	1	0	0.35	3	595.9892	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	0.49
534700	6986	Predicted	4	100.000	2	1	0.76	3	585.3162	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 585.65@cid35.00 [150.00-1770.00]	2.49	0.49
534700	6987	Predicted	4	100.000	3	1	0.76	3	591.0292	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 591.03@cid35.00 [150.00-1785.00]	2.49	0.49
534700	6988	Predicted	4	100.000	4	1	0.70	3	384.5457	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 384.55@cid35.00 [95.00-1165.00]	2.49	0.46
534700	6989	Predicted	4	100.000	5	1	0.79	4	680.1174	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 680.12@cid35.00 [175.00-2000.00]	2.49	0.46
534700	6990	Predicted	4	100.000	6	1	0.79	4	712.0966	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 712.35@cid35.00 [185.00-2000.00]	2.49	0.46
534700	6991	Predicted	4	100.000	7	1	0.78	4	933.4463	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 933.45@cid35.00 [245.00-2000.00]	2.49	0.48
534700	6992	Predicted	4	100.000	8	1	0.78	3	860.8282	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 860.83@cid35.00 [225.00-2000.00]	2.49	0.48
